 agency_cd	site_no	datetime	148628_00060_00003	148628_00060_00003_cd
5s	15s	20d	14n	10s
USGS	12076800	2016-05-11	92.4	A
USGS	12076800	2016-05-12	91.0	A
USGS	12076800	2016-05-13	88.7	A
USGS	12076800	2016-05-14	89.3	A
USGS	12076800	2016-05-15	92.8	A
USGS	12076800	2016-05-16	90.9	A
USGS	12076800	2016-05-17	90.6	A
USGS	12076800	2016-05-18	88.6	A
USGS	12076800	2016-05-19	87.2	A
USGS	12076800	2016-05-20	87.0	A
USGS	12076800	2016-05-21	86.4	A
USGS	12076800	2016-05-22	87.1	A
USGS	12076800	2016-05-23	85.1	A
USGS	12076800	2016-05-24	83.8	A
USGS	12076800	2016-05-25	81.7	A
USGS	12076800	2016-05-26	79.9	A
USGS	12076800	2016-05-27	78.0	A
USGS	12076800	2016-05-28	78.8	A
USGS	12076800	2016-05-29	85.3	A
USGS	12076800	2016-05-30	78.7	A
USGS	12076800	2016-05-31	73.9	A
USGS	12076800	2016-06-01	72.6	A
USGS	12076800	2016-06-02	75.0	A
USGS	12076800	2016-06-03	74.4	A
USGS	12076800	2016-06-04	69.6	A
USGS	12076800	2016-06-05	70.1	A
USGS	12076800	2016-06-06	68.1	A
USGS	12076800	2016-06-07	66.0	A
USGS	12076800	2016-06-08	64.1	A
USGS	12076800	2016-06-09	62.9	A
USGS	12076800	2016-06-10	68.7	A
USGS	12076800	2016-06-11	74.5	A
USGS	12076800	2016-06-12	66.9	A
USGS	12076800	2016-06-13	63.6	A
USGS	12076800	2016-06-14	66.3	A
USGS	12076800	2016-06-15	71.8	A
USGS	12076800	2016-06-16	69.3	A
USGS	12076800	2016-06-17	64.6	A
USGS	12076800	2016-06-18	62.8	A
USGS	12076800	2016-06-19	61.3	A
USGS	12076800	2016-06-20	59.3	A
USGS	12076800	2016-06-21	57.8	A
USGS	12076800	2016-06-22	58.1	A
USGS	12076800	2016-06-23	59.7	A
USGS	12076800	2016-06-24	61.7	A
USGS	12076800	2016-06-25	59.3	A
USGS	12076800	2016-06-26	57.8	A
USGS	12076800	2016-06-27	55.0	A
USGS	12076800	2016-06-28	54.6	A
USGS	12076800	2016-06-29	54.4	A
USGS	12076800	2016-06-30	54.4	A
USGS	12076800	2016-07-01	53.2	A
USGS	12076800	2016-07-02	52.0	A
USGS	12076800	2016-07-03	52.3	A
USGS	12076800	2016-07-04	51.7	A
USGS	12076800	2016-07-05	50.8	A
USGS	12076800	2016-07-06	51.1	A
USGS	12076800	2016-07-07	51.1	A
USGS	12076800	2016-07-08	56.6	A
USGS	12076800	2016-07-09	56.9	A
USGS	12076800	2016-07-10	57.0	A
USGS	12076800	2016-07-11	53.4	A
USGS	12076800	2016-07-12	51.0	A
USGS	12076800	2016-07-13	49.4	A
USGS	12076800	2016-07-14	48.5	A
USGS	12076800	2016-07-15	47.6	A
USGS	12076800	2016-07-16	46.6	A
USGS	12076800	2016-07-17	46.8	A
USGS	12076800	2016-07-18	46.5	A
USGS	12076800	2016-07-19	47.5	A
USGS	12076800	2016-07-20	46.6	A
USGS	12076800	2016-07-21	45.4	A
USGS	12076800	2016-07-22	43.9	A
USGS	12076800	2016-07-23	44.4	A
USGS	12076800	2016-07-24	45.1	A
USGS	12076800	2016-07-25	44.0	A
USGS	12076800	2016-07-26	43.4	A
USGS	12076800	2016-07-27	43.4	A
USGS	12076800	2016-07-28	43.2	A
USGS	12076800	2016-07-29	42.3	A
USGS	12076800	2016-07-30	41.2	A
USGS	12076800	2016-07-31	40.7	A
USGS	12076800	2016-08-01	41.5	A
USGS	12076800	2016-08-02	41.2	A
USGS	12076800	2016-08-03	41.0	A
USGS	12076800	2016-08-04	40.7	A
USGS	12076800	2016-08-05	39.6	A
USGS	12076800	2016-08-06	38.8	A
USGS	12076800	2016-08-07	40.3	A
USGS	12076800	2016-08-08	42.6	A
USGS	12076800	2016-08-09	41.9	A
USGS	12076800	2016-08-10	41.6	A
USGS	12076800	2016-08-11	40.9	A
USGS	12076800	2016-08-12	39.8	A
USGS	12076800	2016-08-13	38.9	A
USGS	12076800	2016-08-14	40.0	A
USGS	12076800	2016-08-15	38.4	A
USGS	12076800	2016-08-16	37.7	A
USGS	12076800	2016-08-17	37.2	A
USGS	12076800	2016-08-18	37.3	A
USGS	12076800	2016-08-19	36.7	A
USGS	12076800	2016-08-20	35.8	A
USGS	12076800	2016-08-21	35.3	A
USGS	12076800	2016-08-22	35.4	A
USGS	12076800	2016-08-23	35.6	A
USGS	12076800	2016-08-24	35.1	A
USGS	12076800	2016-08-25	35.0	A
USGS	12076800	2016-08-26	34.8	A
USGS	12076800	2016-08-27	34.8	A
USGS	12076800	2016-08-28	35.2	A
USGS	12076800	2016-08-29	35.5	A
USGS	12076800	2016-08-30	35.8	A
USGS	12076800	2016-08-31	38.1	A
USGS	12076800	2016-09-01	40.6	A
USGS	12076800	2016-09-02	51.8	A
USGS	12076800	2016-09-03	47.6	A
USGS	12076800	2016-09-04	45.8	A
USGS	12076800	2016-09-05	42.1	A
USGS	12076800	2016-09-06	45.8	A
USGS	12076800	2016-09-07	45.6	A
USGS	12076800	2016-09-08	40.9	A
USGS	12076800	2016-09-09	38.2	A
USGS	12076800	2016-09-10	36.6	A
USGS	12076800	2016-09-11	35.9	A
USGS	12076800	2016-09-12	35.5	A
USGS	12076800	2016-09-13	34.6	A
USGS	12076800	2016-09-14	34.2	A
USGS	12076800	2016-09-15	34.3	A
USGS	12076800	2016-09-16	34.0	A
USGS	12076800	2016-09-17	40.3	A
USGS	12076800	2016-09-18	42.5	A
USGS	12076800	2016-09-19	39.2	A
USGS	12076800	2016-09-20	37.6	A
USGS	12076800	2016-09-21	36.0	A
USGS	12076800	2016-09-22	35.4	A
USGS	12076800	2016-09-23	41.3	A
USGS	12076800	2016-09-24	51.6	A
USGS	12076800	2016-09-25	42.1	A
USGS	12076800	2016-09-26	38.7	A
USGS	12076800	2016-09-27	37.0	A
USGS	12076800	2016-09-28	36.0	A
USGS	12076800	2016-09-29	35.4	A
USGS	12076800	2016-09-30	35.2	A
USGS	12076800	2016-10-01	39.3	A
USGS	12076800	2016-10-02	58.9	A
USGS	12076800	2016-10-03	47.9	A
USGS	12076800	2016-10-04	46.8	A
USGS	12076800	2016-10-05	71.1	A
USGS	12076800	2016-10-06	71.8	A
USGS	12076800	2016-10-07	90.8	A
USGS	12076800	2016-10-08	92.7	A
USGS	12076800	2016-10-09	136	A
USGS	12076800	2016-10-10	91.1	A
USGS	12076800	2016-10-11	64.5	A
USGS	12076800	2016-10-12	54.6	A
USGS	12076800	2016-10-13	132	A
USGS	12076800	2016-10-14	272	A
USGS	12076800	2016-10-15	365	A
USGS	12076800	2016-10-16	482	A
USGS	12076800	2016-10-17	455	A
USGS	12076800	2016-10-18	411	A
USGS	12076800	2016-10-19	326	A
USGS	12076800	2016-10-20	508	A
USGS	12076800	2016-10-21	528	A
USGS	12076800	2016-10-22	418	A
USGS	12076800	2016-10-23	300	A
USGS	12076800	2016-10-24	222	A
USGS	12076800	2016-10-25	186	A
USGS	12076800	2016-10-26	216	A
USGS	12076800	2016-10-27	252	A
USGS	12076800	2016-10-28	237	A
USGS	12076800	2016-10-29	211	A
USGS	12076800	2016-10-30	196	A
USGS	12076800	2016-10-31	232	A
USGS	12076800	2016-11-01	274	A
USGS	12076800	2016-11-02	284	A
USGS	12076800	2016-11-03	324	A
USGS	12076800	2016-11-04	273	A
USGS	12076800	2016-11-05	305	A
USGS	12076800	2016-11-06	398	A
USGS	12076800	2016-11-07	377	A
USGS	12076800	2016-11-08	313	A
USGS	12076800	2016-11-09	268	A
USGS	12076800	2016-11-10	238	A
USGS	12076800	2016-11-11	206	A
USGS	12076800	2016-11-12	214	A
USGS	12076800	2016-11-13	230	A
USGS	12076800	2016-11-14	298	A
USGS	12076800	2016-11-15	322	A
USGS	12076800	2016-11-16	307	A
USGS	12076800	2016-11-17	270	A
USGS	12076800	2016-11-18	233	A
USGS	12076800	2016-11-19	215	A
USGS	12076800	2016-11-20	212	A
USGS	12076800	2016-11-21	213	A
USGS	12076800	2016-11-22	196	A
USGS	12076800	2016-11-23	238	A
USGS	12076800	2016-11-24	381	A
USGS	12076800	2016-11-25	480	A
USGS	12076800	2016-11-26	515	A
USGS	12076800	2016-11-27	514	A
USGS	12076800	2016-11-28	456	A
USGS	12076800	2016-11-29	367	A
USGS	12076800	2016-11-30	321	A
USGS	12076800	2016-12-01	282	A
USGS	12076800	2016-12-02	255	A
USGS	12076800	2016-12-03	264	A
USGS	12076800	2016-12-04	285	A
USGS	12076800	2016-12-05	257	A
USGS	12076800	2016-12-06	241	A
USGS	12076800	2016-12-07	217	A
USGS	12076800	2016-12-08	202	A
USGS	12076800	2016-12-09	205	A
USGS	12076800	2016-12-10	256	A
USGS	12076800	2016-12-11	321	A
USGS	12076800	2016-12-12	317	A
USGS	12076800	2016-12-13	277	A
USGS	12076800	2016-12-14	243	A
USGS	12076800	2016-12-15	222	A
USGS	12076800	2016-12-16	204	A
USGS	12076800	2016-12-17	188	A
USGS	12076800	2016-12-18	179	A
USGS	12076800	2016-12-19	222	A
USGS	12076800	2016-12-20	340	A
USGS	12076800	2016-12-21	286	A
USGS	12076800	2016-12-22	247	A
USGS	12076800	2016-12-23	343	A
USGS	12076800	2016-12-24	322	A
USGS	12076800	2016-12-25	267	A
USGS	12076800	2016-12-26	246	A
USGS	12076800	2016-12-27	297	A
USGS	12076800	2016-12-28	286	A
USGS	12076800	2016-12-29	256	A
USGS	12076800	2016-12-30	256	A
USGS	12076800	2016-12-31	229	A
USGS	12076800	2017-01-01	223	A
USGS	12076800	2017-01-02	207	A
USGS	12076800	2017-01-03	190	A
USGS	12076800	2017-01-04	179	A
USGS	12076800	2017-01-05	169	A
USGS	12076800	2017-01-06	163	A
USGS	12076800	2017-01-07	158	A
USGS	12076800	2017-01-08	179	A
USGS	12076800	2017-01-09	235	A
USGS	12076800	2017-01-10	206	A
USGS	12076800	2017-01-11	189	A
USGS	12076800	2017-01-12	170	A
USGS	12076800	2017-01-13	162	A
USGS	12076800	2017-01-14	158	A
USGS	12076800	2017-01-15	154	A
USGS	12076800	2017-01-16	150	A
USGS	12076800	2017-01-17	187	A
USGS	12076800	2017-01-18	448	A
USGS	12076800	2017-01-19	517	A
USGS	12076800	2017-01-20	459	A
USGS	12076800	2017-01-21	373	A
USGS	12076800	2017-01-22	309	A
USGS	12076800	2017-01-23	263	A
USGS	12076800	2017-01-24	233	A
USGS	12076800	2017-01-25	217	A
USGS	12076800	2017-01-26	204	A
USGS	12076800	2017-01-27	194	A
USGS	12076800	2017-01-28	185	A
USGS	12076800	2017-01-29	180	A
USGS	12076800	2017-01-30	179	A
USGS	12076800	2017-01-31	170	A
USGS	12076800	2017-02-01	162	A
USGS	12076800	2017-02-02	155	A
USGS	12076800	2017-02-03	173	A
USGS	12076800	2017-02-04	250	A
USGS	12076800	2017-02-05	296	A
USGS	12076800	2017-02-06	281	A
USGS	12076800	2017-02-07	269	A
USGS	12076800	2017-02-08	271	A
USGS	12076800	2017-02-09	632	A
USGS	12076800	2017-02-10	715	A
USGS	12076800	2017-02-11	566	A
USGS	12076800	2017-02-12	439	A
USGS	12076800	2017-02-13	344	A
USGS	12076800	2017-02-14	292	A
USGS	12076800	2017-02-15	482	A
USGS	12076800	2017-02-16	589	A
USGS	12076800	2017-02-17	512	A
USGS	12076800	2017-02-18	436	A
USGS	12076800	2017-02-19	391	A
USGS	12076800	2017-02-20	368	A
USGS	12076800	2017-02-21	335	A
USGS	12076800	2017-02-22	293	A
USGS	12076800	2017-02-23	268	A
USGS	12076800	2017-02-24	254	A
USGS	12076800	2017-02-25	241	A
USGS	12076800	2017-02-26	255	A
USGS	12076800	2017-02-27	250	A
USGS	12076800	2017-02-28	234	A
USGS	12076800	2017-03-01	232	A
USGS	12076800	2017-03-02	235	A
USGS	12076800	2017-03-03	370	A
USGS	12076800	2017-03-04	460	A
USGS	12076800	2017-03-05	440	A
USGS	12076800	2017-03-06	388	A
USGS	12076800	2017-03-07	363	A
USGS	12076800	2017-03-08	374	A
USGS	12076800	2017-03-09	405	A
USGS	12076800	2017-03-10	498	A
USGS	12076800	2017-03-11	490	A
USGS	12076800	2017-03-12	485	A
USGS	12076800	2017-03-13	484	A
USGS	12076800	2017-03-14	672	A
USGS	12076800	2017-03-15	705	A
USGS	12076800	2017-03-16	607	A
USGS	12076800	2017-03-17	541	A
USGS	12076800	2017-03-18	786	A
USGS	12076800	2017-03-19	667	A
USGS	12076800	2017-03-20	537	A
USGS	12076800	2017-03-21	482	A
USGS	12076800	2017-03-22	447	A
USGS	12076800	2017-03-23	401	A
USGS	12076800	2017-03-24	435	A
USGS	12076800	2017-03-25	429	A
USGS	12076800	2017-03-26	432	A
USGS	12076800	2017-03-27	464	A
USGS	12076800	2017-03-28	470	A
USGS	12076800	2017-03-29	635	A
USGS	12076800	2017-03-30	637	A
USGS	12076800	2017-03-31	540	A
USGS	12076800	2017-04-01	473	A
USGS	12076800	2017-04-02	419	A
USGS	12076800	2017-04-03	371	A
USGS	12076800	2017-04-04	340	A
USGS	12076800	2017-04-05	439	A
USGS	12076800	2017-04-06	421	A
USGS	12076800	2017-04-07	390	A
USGS	12076800	2017-04-08	411	A
USGS	12076800	2017-04-09	371	A
USGS	12076800	2017-04-10	342	A
USGS	12076800	2017-04-11	331	A
USGS	12076800	2017-04-12	380	A
USGS	12076800	2017-04-13	436	A
USGS	12076800	2017-04-14	422	A
USGS	12076800	2017-04-15	401	A
USGS	12076800	2017-04-16	358	A
USGS	12076800	2017-04-17	325	A
USGS	12076800	2017-04-18	312	A
USGS	12076800	2017-04-19	291	A
USGS	12076800	2017-04-20	300	A
USGS	12076800	2017-04-21	289	A
USGS	12076800	2017-04-22	263	A
USGS	12076800	2017-04-23	276	A
USGS	12076800	2017-04-24	304	A
USGS	12076800	2017-04-25	278	A
USGS	12076800	2017-04-26	289	A
USGS	12076800	2017-04-27	268	A
USGS	12076800	2017-04-28	244	A
USGS	12076800	2017-04-29	233	A
USGS	12076800	2017-04-30	226	A
USGS	12076800	2017-05-01	218	A
USGS	12076800	2017-05-02	212	A
USGS	12076800	2017-05-03	213	A
USGS	12076800	2017-05-04	201	A
USGS	12076800	2017-05-05	198	A
USGS	12076800	2017-05-06	186	A
USGS	12076800	2017-05-07	175	A
USGS	12076800	2017-05-08	169	A
USGS	12076800	2017-05-09	163	A
USGS	12076800	2017-05-10	157	A
USGS	12076800	2017-05-11	180	A
USGS	12076800	2017-05-12	208	A
USGS	12076800	2017-05-13	232	A
USGS	12076800	2017-05-14	195	A
USGS	12076800	2017-05-15	184	A
USGS	12076800	2017-05-16	204	A
USGS	12076800	2017-05-17	183	A
USGS	12076800	2017-05-18	168	A
USGS	12076800	2017-05-19	159	A
USGS	12076800	2017-05-20	152	A
USGS	12076800	2017-05-21	145	A
USGS	12076800	2017-05-22	139	A
USGS	12076800	2017-05-23	132	A
USGS	12076800	2017-05-24	126	A
USGS	12076800	2017-05-25	125	A
USGS	12076800	2017-05-26	125	A
USGS	12076800	2017-05-27	121	A
USGS	12076800	2017-05-28	117	A
USGS	12076800	2017-05-29	114	A
USGS	12076800	2017-05-30	112	A
USGS	12076800	2017-05-31	113	A
USGS	12076800	2017-06-01	113	A
USGS	12076800	2017-06-02	110	A
USGS	12076800	2017-06-03	106	A
USGS	12076800	2017-06-04	102	A
USGS	12076800	2017-06-05	99.9	A
USGS	12076800	2017-06-06	96.8	A
USGS	12076800	2017-06-07	94.5	A
USGS	12076800	2017-06-08	105	A
USGS	12076800	2017-06-09	114	A
USGS	12076800	2017-06-10	121	A
USGS	12076800	2017-06-11	105	A
USGS	12076800	2017-06-12	96.5	A
USGS	12076800	2017-06-13	91.9	A
USGS	12076800	2017-06-14	90.1	A
USGS	12076800	2017-06-15	117	A
USGS	12076800	2017-06-16	172	A
USGS	12076800	2017-06-17	119	A
USGS	12076800	2017-06-18	105	A
USGS	12076800	2017-06-19	101	A
USGS	12076800	2017-06-20	93.6	A
USGS	12076800	2017-06-21	89.3	A
USGS	12076800	2017-06-22	85.9	A
USGS	12076800	2017-06-23	83.5	A
USGS	12076800	2017-06-24	81.2	A
USGS	12076800	2017-06-25	79.0	A
USGS	12076800	2017-06-26	77.2	A
USGS	12076800	2017-06-27	76.3	A
USGS	12076800	2017-06-28	75.7	A
USGS	12076800	2017-06-29	74.9	A
USGS	12076800	2017-06-30	73.1	A
USGS	12076800	2017-07-01	71.8	A
USGS	12076800	2017-07-02	70.9	A
USGS	12076800	2017-07-03	70.1	A
USGS	12076800	2017-07-04	69.5	A
USGS	12076800	2017-07-05	68.3	A
USGS	12076800	2017-07-06	66.4	A
USGS	12076800	2017-07-07	65.0	A
USGS	12076800	2017-07-08	64.6	A
USGS	12076800	2017-07-09	63.9	A
USGS	12076800	2017-07-10	63.1	A
USGS	12076800	2017-07-11	62.5	A
USGS	12076800	2017-07-12	62.0	A
USGS	12076800	2017-07-13	60.8	A
USGS	12076800	2017-07-14	60.1	A
USGS	12076800	2017-07-15	59.5	A
USGS	12076800	2017-07-16	59.3	A
USGS	12076800	2017-07-17	59.0	A
USGS	12076800	2017-07-18	58.0	A
USGS	12076800	2017-07-19	56.9	A
USGS	12076800	2017-07-20	56.8	A
USGS	12076800	2017-07-21	56.5	A
USGS	12076800	2017-07-22	55.7	A
USGS	12076800	2017-07-23	55.7	A
USGS	12076800	2017-07-24	55.1	A
USGS	12076800	2017-07-25	53.9	A
USGS	12076800	2017-07-26	53.5	A
USGS	12076800	2017-07-27	53.2	A
USGS	12076800	2017-07-28	53.3	A
USGS	12076800	2017-07-29	52.6	A
USGS	12076800	2017-07-30	51.8	A
USGS	12076800	2017-07-31	50.8	A
USGS	12076800	2017-08-01	49.8	A
USGS	12076800	2017-08-02	49.2	A
USGS	12076800	2017-08-03	48.5	A
USGS	12076800	2017-08-04	48.3	A
USGS	12076800	2017-08-05	47.9	A
USGS	12076800	2017-08-06	48.5	A
USGS	12076800	2017-08-07	48.5	A
USGS	12076800	2017-08-08	47.9	A
USGS	12076800	2017-08-09	47.5	A
USGS	12076800	2017-08-10	47.1	A
USGS	12076800	2017-08-11	46.9	A
USGS	12076800	2017-08-12	47.4	A
USGS	12076800	2017-08-13	50.3	A
USGS	12076800	2017-08-14	49.1	A
USGS	12076800	2017-08-15	47.5	A
USGS	12076800	2017-08-16	46.5	A
USGS	12076800	2017-08-17	45.7	A
USGS	12076800	2017-08-18	45.7	A
USGS	12076800	2017-08-19	45.7	A
USGS	12076800	2017-08-20	45.5	A
USGS	12076800	2017-08-21	45.1	A
USGS	12076800	2017-08-22	44.4	A
USGS	12076800	2017-08-23	44.1	A
USGS	12076800	2017-08-24	44.0	A
USGS	12076800	2017-08-25	43.5	A
USGS	12076800	2017-08-26	43.2	A
USGS	12076800	2017-08-27	42.7	A
USGS	12076800	2017-08-28	42.3	A
USGS	12076800	2017-08-29	42.3	A
USGS	12076800	2017-08-30	42.2	A
USGS	12076800	2017-08-31	42.9	A
USGS	12076800	2017-09-01	43.1	A
USGS	12076800	2017-09-02	42.0	A
USGS	12076800	2017-09-03	41.6	A
USGS	12076800	2017-09-04	41.5	A
USGS	12076800	2017-09-05	41.3	A
USGS	12076800	2017-09-06	41.8	A
USGS	12076800	2017-09-07	42.3	A
USGS	12076800	2017-09-08	43.8	A
USGS	12076800	2017-09-09	44.9	A
USGS	12076800	2017-09-10	46.3	A
USGS	12076800	2017-09-11	44.4	A
USGS	12076800	2017-09-12	42.6	A
USGS	12076800	2017-09-13	42.0	A
USGS	12076800	2017-09-14	41.3	A
USGS	12076800	2017-09-15	40.8	A
USGS	12076800	2017-09-16	40.6	A
USGS	12076800	2017-09-17	41.4	A
USGS	12076800	2017-09-18	50.3	A
USGS	12076800	2017-09-19	59.4	A
USGS	12076800	2017-09-20	58.3	A
USGS	12076800	2017-09-21	55.5	A
USGS	12076800	2017-09-22	49.0	A
USGS	12076800	2017-09-23	45.7	A
USGS	12076800	2017-09-24	43.8	A
USGS	12076800	2017-09-25	42.7	A
USGS	12076800	2017-09-26	42.8	A
USGS	12076800	2017-09-27	42.0	A
USGS	12076800	2017-09-28	41.4	A
USGS	12076800	2017-09-29	42.0	A
USGS	12076800	2017-09-30	43.5	A
USGS	12076800	2017-10-01	45.0	A
USGS	12076800	2017-10-02	44.2	A
USGS	12076800	2017-10-03	42.6	A
USGS	12076800	2017-10-04	41.8	A
USGS	12076800	2017-10-05	41.1	A
USGS	12076800	2017-10-06	40.9	A
USGS	12076800	2017-10-07	41.9	A
USGS	12076800	2017-10-08	42.0	A
USGS	12076800	2017-10-09	41.6	A
USGS	12076800	2017-10-10	41.1	A
USGS	12076800	2017-10-11	40.5	A
USGS	12076800	2017-10-12	41.3	A
USGS	12076800	2017-10-13	41.7	A
USGS	12076800	2017-10-14	40.8	A
USGS	12076800	2017-10-15	40.8	A
USGS	12076800	2017-10-16	40.9	A
USGS	12076800	2017-10-17	43.5	A
USGS	12076800	2017-10-18	65.8	A
USGS	12076800	2017-10-19	165	A
USGS	12076800	2017-10-20	129	A
USGS	12076800	2017-10-21	164	A
USGS	12076800	2017-10-22	334	A
USGS	12076800	2017-10-23	226	A
USGS	12076800	2017-10-24	132	A
USGS	12076800	2017-10-25	102	A
USGS	12076800	2017-10-26	86.9	A
USGS	12076800	2017-10-27	77.2	A
USGS	12076800	2017-10-28	71.7	A
USGS	12076800	2017-10-29	67.1	A
USGS	12076800	2017-10-30	64.5	A
USGS	12076800	2017-10-31	62.0	A
USGS	12076800	2017-11-01	61.6	A
USGS	12076800	2017-11-02	65.8	A
USGS	12076800	2017-11-03	88.2	A
USGS	12076800	2017-11-04	83.8	A
USGS	12076800	2017-11-05	120	A
USGS	12076800	2017-11-06	107	A
USGS	12076800	2017-11-07	85.4	A
USGS	12076800	2017-11-08	83.9	A
USGS	12076800	2017-11-09	119	A
USGS	12076800	2017-11-10	131	A
USGS	12076800	2017-11-11	107	A
USGS	12076800	2017-11-12	112	A
USGS	12076800	2017-11-13	190	A
USGS	12076800	2017-11-14	295	A
USGS	12076800	2017-11-15	374	A
USGS	12076800	2017-11-16	401	A
USGS	12076800	2017-11-17	322	A
USGS	12076800	2017-11-18	232	A
USGS	12076800	2017-11-19	202	A
USGS	12076800	2017-11-20	443	A
USGS	12076800	2017-11-21	570	A
USGS	12076800	2017-11-22	1060	A
USGS	12076800	2017-11-23	953	A
USGS	12076800	2017-11-24	662	A
USGS	12076800	2017-11-25	504	A
USGS	12076800	2017-11-26	489	A
USGS	12076800	2017-11-27	473	A
USGS	12076800	2017-11-28	434	A
USGS	12076800	2017-11-29	378	A
USGS	12076800	2017-11-30	330	A
USGS	12076800	2017-12-01	313	A
USGS	12076800	2017-12-02	336	A
USGS	12076800	2017-12-03	326	A
USGS	12076800	2017-12-04	274	A
USGS	12076800	2017-12-05	240	A
USGS	12076800	2017-12-06	217	A
USGS	12076800	2017-12-07	199	A
USGS	12076800	2017-12-08	186	A
USGS	12076800	2017-12-09	175	A
USGS	12076800	2017-12-10	166	A
USGS	12076800	2017-12-11	158	A
USGS	12076800	2017-12-12	151	A
USGS	12076800	2017-12-13	146	A
USGS	12076800	2017-12-14	141	A
USGS	12076800	2017-12-15	137	A
USGS	12076800	2017-12-16	134	A
USGS	12076800	2017-12-17	146	A
USGS	12076800	2017-12-18	204	A
USGS	12076800	2017-12-19	401	A
USGS	12076800	2017-12-20	430	A
USGS	12076800	2017-12-21	323	A
USGS	12076800	2017-12-22	247	A
USGS	12076800	2017-12-23	217	A
USGS	12076800	2017-12-24	194	A
USGS	12076800	2017-12-25	185	A
USGS	12076800	2017-12-26	177	A
USGS	12076800	2017-12-27	167	A
USGS	12076800	2017-12-28	184	A
USGS	12076800	2017-12-29	445	A
USGS	12076800	2017-12-30	582	A
USGS	12076800	2017-12-31	463	A
USGS	12076800	2018-01-01	329	A
USGS	12076800	2018-01-02	250	A
USGS	12076800	2018-01-03	222	A
USGS	12076800	2018-01-04	206	A
USGS	12076800	2018-01-05	251	A
USGS	12076800	2018-01-06	245	A
USGS	12076800	2018-01-07	221	A
USGS	12076800	2018-01-08	255	A
USGS	12076800	2018-01-09	233	A
USGS	12076800	2018-01-10	215	A
USGS	12076800	2018-01-11	357	A
USGS	12076800	2018-01-12	426	A
USGS	12076800	2018-01-13	369	A
USGS	12076800	2018-01-14	305	A
USGS	12076800	2018-01-15	258	A
USGS	12076800	2018-01-16	236	A
USGS	12076800	2018-01-17	234	A
USGS	12076800	2018-01-18	311	A
USGS	12076800	2018-01-19	289	A
USGS	12076800	2018-01-20	305	A
USGS	12076800	2018-01-21	293	A
USGS	12076800	2018-01-22	344	A
USGS	12076800	2018-01-23	411	A
USGS	12076800	2018-01-24	545	A
USGS	12076800	2018-01-25	513	A
USGS	12076800	2018-01-26	477	A
USGS	12076800	2018-01-27	514	A
USGS	12076800	2018-01-28	483	A
USGS	12076800	2018-01-29	491	A
USGS	12076800	2018-01-30	541	A
USGS	12076800	2018-01-31	482	A
USGS	12076800	2018-02-01	445	A
USGS	12076800	2018-02-02	470	A
USGS	12076800	2018-02-03	450	A
USGS	12076800	2018-02-04	404	A
USGS	12076800	2018-02-05	363	A
USGS	12076800	2018-02-06	321	A
USGS	12076800	2018-02-07	290	A
USGS	12076800	2018-02-08	268	A
USGS	12076800	2018-02-09	252	A
USGS	12076800	2018-02-10	236	A
USGS	12076800	2018-02-11	225	A
USGS	12076800	2018-02-12	214	A
USGS	12076800	2018-02-13	206	A
USGS	12076800	2018-02-14	224	A
USGS	12076800	2018-02-15	208	A
USGS	12076800	2018-02-16	204	A
USGS	12076800	2018-02-17	257	A
USGS	12076800	2018-02-18	265	A
USGS	12076800	2018-02-19	225	A
USGS	12076800	2018-02-20	211	A
USGS	12076800	2018-02-21	203	A
USGS	12076800	2018-02-22	197	A
USGS	12076800	2018-02-23	190	A
USGS	12076800	2018-02-24	210	A
USGS	12076800	2018-02-25	248	A
USGS	12076800	2018-02-26	238	A
USGS	12076800	2018-02-27	213	A
USGS	12076800	2018-02-28	211	A
USGS	12076800	2018-03-01	215	A
USGS	12076800	2018-03-02	204	A
USGS	12076800	2018-03-03	192	A
USGS	12076800	2018-03-04	184	A
USGS	12076800	2018-03-05	182	A
USGS	12076800	2018-03-06	173	P
USGS	12076800	2018-03-07	168	P
USGS	12076800	2018-03-08	180	P
USGS	12076800	2018-03-09	192	P
USGS	12076800	2018-03-10	170	P
USGS	12076800	2018-03-11	161	P
USGS	12076800	2018-03-12	156	P
USGS	12076800	2018-03-13	154	P
USGS	12076800	2018-03-14	152	P
USGS	12076800	2018-03-15	149	P
USGS	12076800	2018-03-16	144	P
USGS	12076800	2018-03-17	141	P
USGS	12076800	2018-03-18	138	P
USGS	12076800	2018-03-19	137	P
USGS	12076800	2018-03-20	134	P
USGS	12076800	2018-03-21	132	P
USGS	12076800	2018-03-22	160	P
USGS	12076800	2018-03-23	157	P
USGS	12076800	2018-03-24	145	P
USGS	12076800	2018-03-25	136	P
USGS	12076800	2018-03-26	132	P
USGS	12076800	2018-03-27	146	P
USGS	12076800	2018-03-28	147	P
USGS	12076800	2018-03-29	134	P
USGS	12076800	2018-03-30	130	P
USGS	12076800	2018-03-31	127	P
USGS	12076800	2018-04-01	125	P
USGS	12076800	2018-04-02	124	P
USGS	12076800	2018-04-03	120	P
USGS	12076800	2018-04-04	129	P
USGS	12076800	2018-04-05	145	P
USGS	12076800	2018-04-06	188	P
USGS	12076800	2018-04-07	205	P
USGS	12076800	2018-04-08	373	P
USGS	12076800	2018-04-09	366	P
USGS	12076800	2018-04-10	287	P
USGS	12076800	2018-04-11	230	P
USGS	12076800	2018-04-12	221	P
USGS	12076800	2018-04-13	252	P
