agency_cd	site_no	datetime	148595_00060_00003	148595_00060_00003_cd
5s	15s	20d	14n	10s
USGS	12061500	1953-07-09	408	A
USGS	12061500	1953-07-10	386	A
USGS	12061500	1953-07-11	396	A
USGS	12061500	1953-07-12	408	A
USGS	12061500	1953-07-13	468	A
USGS	12061500	1953-07-14	455	A
USGS	12061500	1953-07-15	396	A
USGS	12061500	1953-07-16	360	A
USGS	12061500	1953-07-17	349	A
USGS	12061500	1953-07-18	349	A
USGS	12061500	1953-07-19	335	A
USGS	12061500	1953-07-20	326	A
USGS	12061500	1953-07-21	326	A
USGS	12061500	1953-07-22	316	A
USGS	12061500	1953-07-23	312	A
USGS	12061500	1953-07-24	303	A
USGS	12061500	1953-07-25	253	A
USGS	12061500	1953-07-26	250	A
USGS	12061500	1953-07-27	250	A
USGS	12061500	1953-07-28	238	A
USGS	12061500	1953-07-29	242	A
USGS	12061500	1953-07-30	246	A
USGS	12061500	1953-07-31	238	A
USGS	12061500	1953-08-01	235	A
USGS	12061500	1953-08-02	227	A
USGS	12061500	1953-08-03	220	A
USGS	12061500	1953-08-04	220	A
USGS	12061500	1953-08-05	220	A
USGS	12061500	1953-08-06	220	A
USGS	12061500	1953-08-07	217	A
USGS	12061500	1953-08-08	214	A
USGS	12061500	1953-08-09	210	A
USGS	12061500	1953-08-10	210	A
USGS	12061500	1953-08-11	207	A
USGS	12061500	1953-08-12	204	A
USGS	12061500	1953-08-13	201	A
USGS	12061500	1953-08-14	198	A
USGS	12061500	1953-08-15	201	A
USGS	12061500	1953-08-16	204	A
USGS	12061500	1953-08-17	207	A
USGS	12061500	1953-08-18	204	A
USGS	12061500	1953-08-19	198	A
USGS	12061500	1953-08-20	191	A
USGS	12061500	1953-08-21	191	A
USGS	12061500	1953-08-22	188	A
USGS	12061500	1953-08-23	188	A
USGS	12061500	1953-08-24	191	A
USGS	12061500	1953-08-25	191	A
USGS	12061500	1953-08-26	217	A
USGS	12061500	1953-08-27	257	A
USGS	12061500	1953-08-28	238	A
USGS	12061500	1953-08-29	224	A
USGS	12061500	1953-08-30	207	A
USGS	12061500	1953-08-31	198	A
USGS	12061500	1953-09-01	191	A
USGS	12061500	1953-09-02	185	A
USGS	12061500	1953-09-03	183	A
USGS	12061500	1953-09-04	183	A
USGS	12061500	1953-09-05	180	A
USGS	12061500	1953-09-06	178	A
USGS	12061500	1953-09-07	175	A
USGS	12061500	1953-09-08	175	A
USGS	12061500	1953-09-09	172	A
USGS	12061500	1953-09-10	170	A
USGS	12061500	1953-09-11	167	A
USGS	12061500	1953-09-12	167	A
USGS	12061500	1953-09-13	165	A
USGS	12061500	1953-09-14	162	A
USGS	12061500	1953-09-15	162	A
USGS	12061500	1953-09-16	162	A
USGS	12061500	1953-09-17	162	A
USGS	12061500	1953-09-18	162	A
USGS	12061500	1953-09-19	162	A
USGS	12061500	1953-09-20	162	A
USGS	12061500	1953-09-21	160	A
USGS	12061500	1953-09-22	158	A
USGS	12061500	1953-09-23	160	A
USGS	12061500	1953-09-24	162	A
USGS	12061500	1953-09-25	160	A
USGS	12061500	1953-09-26	160	A
USGS	12061500	1953-09-27	165	A
USGS	12061500	1953-09-28	520	A
USGS	12061500	1953-09-29	576	A
USGS	12061500	1953-09-30	3470	A
USGS	12061500	1953-10-01	2050	A
USGS	12061500	1953-10-02	1450	A
USGS	12061500	1953-10-03	962	A
USGS	12061500	1953-10-04	707	A
USGS	12061500	1953-10-05	555	A
USGS	12061500	1953-10-06	459	A
USGS	12061500	1953-10-07	398	A
USGS	12061500	1953-10-08	380	A
USGS	12061500	1953-10-09	417	A
USGS	12061500	1953-10-10	1100	A
USGS	12061500	1953-10-11	800	A
USGS	12061500	1953-10-12	627	A
USGS	12061500	1953-10-13	510	A
USGS	12061500	1953-10-14	424	A
USGS	12061500	1953-10-15	386	A
USGS	12061500	1953-10-16	356	A
USGS	12061500	1953-10-17	579	A
USGS	12061500	1953-10-18	1450	A
USGS	12061500	1953-10-19	1130	A
USGS	12061500	1953-10-20	935	A
USGS	12061500	1953-10-21	774	A
USGS	12061500	1953-10-22	667	A
USGS	12061500	1953-10-23	571	A
USGS	12061500	1953-10-24	510	A
USGS	12061500	1953-10-25	452	A
USGS	12061500	1953-10-26	404	A
USGS	12061500	1953-10-27	374	A
USGS	12061500	1953-10-28	356	A
USGS	12061500	1953-10-29	334	A
USGS	12061500	1953-10-30	555	A
USGS	12061500	1953-10-31	3250	A
USGS	12061500	1953-11-01	2140	A
USGS	12061500	1953-11-02	1500	A
USGS	12061500	1953-11-03	1190	A
USGS	12061500	1953-11-04	990	A
USGS	12061500	1953-11-05	1070	A
USGS	12061500	1953-11-06	1270	A
USGS	12061500	1953-11-07	1980	A
USGS	12061500	1953-11-08	2440	A
USGS	12061500	1953-11-09	1640	A
USGS	12061500	1953-11-10	1310	A
USGS	12061500	1953-11-11	1280	A
USGS	12061500	1953-11-12	1910	A
USGS	12061500	1953-11-13	2470	A
USGS	12061500	1953-11-14	2960	A
USGS	12061500	1953-11-15	3690	A
USGS	12061500	1953-11-16	2770	A
USGS	12061500	1953-11-17	2160	A
USGS	12061500	1953-11-18	1790	A
USGS	12061500	1953-11-19	2140	A
USGS	12061500	1953-11-20	2210	A
USGS	12061500	1953-11-21	2200	A
USGS	12061500	1953-11-22	3450	A
USGS	12061500	1953-11-23	3070	A
USGS	12061500	1953-11-24	3000	A
USGS	12061500	1953-11-25	3300	A
USGS	12061500	1953-11-26	2860	A
USGS	12061500	1953-11-27	2400	A
USGS	12061500	1953-11-28	2200	A
USGS	12061500	1953-11-29	2520	A
USGS	12061500	1953-11-30	3750	A
USGS	12061500	1953-12-01	2790	A
USGS	12061500	1953-12-02	2320	A
USGS	12061500	1953-12-03	2280	A
USGS	12061500	1953-12-04	2110	A
USGS	12061500	1953-12-05	2180	A
USGS	12061500	1953-12-06	3450	A
USGS	12061500	1953-12-07	2580	A
USGS	12061500	1953-12-08	2260	A
USGS	12061500	1953-12-09	4820	A
USGS	12061500	1953-12-10	3440	A
USGS	12061500	1953-12-11	4870	A
USGS	12061500	1953-12-12	7530	A
USGS	12061500	1953-12-13	3750	A
USGS	12061500	1953-12-14	2780	A
USGS	12061500	1953-12-15	2300	A
USGS	12061500	1953-12-16	1990	A
USGS	12061500	1953-12-17	1810	A
USGS	12061500	1953-12-18	2100	A
USGS	12061500	1953-12-19	4060	A
USGS	12061500	1953-12-20	6150	A
USGS	12061500	1953-12-21	3820	A
USGS	12061500	1953-12-22	2730	A
USGS	12061500	1953-12-23	2270	A
USGS	12061500	1953-12-24	1850	A
USGS	12061500	1953-12-25	1580	A
USGS	12061500	1953-12-26	1400	A
USGS	12061500	1953-12-27	1290	A
USGS	12061500	1953-12-28	1250	A
USGS	12061500	1953-12-29	1150	A
USGS	12061500	1953-12-30	1080	A
USGS	12061500	1953-12-31	1310	A
USGS	12061500	1954-01-01	2230	A
USGS	12061500	1954-01-02	2940	A
USGS	12061500	1954-01-03	3170	A
USGS	12061500	1954-01-04	2980	A
USGS	12061500	1954-01-05	8160	A
USGS	12061500	1954-01-06	8200	A
USGS	12061500	1954-01-07	7040	A
USGS	12061500	1954-01-08	4720	A
USGS	12061500	1954-01-09	3300	A
USGS	12061500	1954-01-10	2600	A
USGS	12061500	1954-01-11	2220	A
USGS	12061500	1954-01-12	1800	A
USGS	12061500	1954-01-13	1600	A
USGS	12061500	1954-01-14	1670	A
USGS	12061500	1954-01-15	1550	A
USGS	12061500	1954-01-16	1360	A
USGS	12061500	1954-01-17	1230	A
USGS	12061500	1954-01-18	1150	A
USGS	12061500	1954-01-19	1060	A
USGS	12061500	1954-01-20	971	A
USGS	12061500	1954-01-21	1060	A
USGS	12061500	1954-01-22	1090	A
USGS	12061500	1954-01-23	980	A
USGS	12061500	1954-01-24	908	A
USGS	12061500	1954-01-25	917	A
USGS	12061500	1954-01-26	863	A
USGS	12061500	1954-01-27	809	A
USGS	12061500	1954-01-28	774	A
USGS	12061500	1954-01-29	749	A
USGS	12061500	1954-01-30	809	A
USGS	12061500	1954-01-31	1020	A
USGS	12061500	1954-02-01	1170	A
USGS	12061500	1954-02-02	1220	A
USGS	12061500	1954-02-03	1340	A
USGS	12061500	1954-02-04	1680	A
USGS	12061500	1954-02-05	1790	A
USGS	12061500	1954-02-06	1810	A
USGS	12061500	1954-02-07	1880	A
USGS	12061500	1954-02-08	1890	A
USGS	12061500	1954-02-09	1740	A
USGS	12061500	1954-02-10	1560	A
USGS	12061500	1954-02-11	1400	A
USGS	12061500	1954-02-12	3120	A
USGS	12061500	1954-02-13	8840	A
USGS	12061500	1954-02-14	4810	A
USGS	12061500	1954-02-15	3650	A
USGS	12061500	1954-02-16	5360	A
USGS	12061500	1954-02-17	8720	A
USGS	12061500	1954-02-18	5710	A
USGS	12061500	1954-02-19	8280	A
USGS	12061500	1954-02-20	8750	A
USGS	12061500	1954-02-21	9410	A
USGS	12061500	1954-02-22	5840	A
USGS	12061500	1954-02-23	3850	A
USGS	12061500	1954-02-24	3250	A
USGS	12061500	1954-02-25	2480	A
USGS	12061500	1954-02-26	2180	A
USGS	12061500	1954-02-27	1880	A
USGS	12061500	1954-02-28	1660	A
USGS	12061500	1954-03-01	1480	A
USGS	12061500	1954-03-02	1320	A
USGS	12061500	1954-03-03	1200	A
USGS	12061500	1954-03-04	1100	A
USGS	12061500	1954-03-05	1020	A
USGS	12061500	1954-03-06	971	A
USGS	12061500	1954-03-07	935	A
USGS	12061500	1954-03-08	1270	A
USGS	12061500	1954-03-09	5280	A
USGS	12061500	1954-03-10	4270	A
USGS	12061500	1954-03-11	2510	A
USGS	12061500	1954-03-12	1840	A
USGS	12061500	1954-03-13	1540	A
USGS	12061500	1954-03-14	1360	A
USGS	12061500	1954-03-15	1270	A
USGS	12061500	1954-03-16	1210	A
USGS	12061500	1954-03-17	1120	A
USGS	12061500	1954-03-18	1040	A
USGS	12061500	1954-03-19	971	A
USGS	12061500	1954-03-20	917	A
USGS	12061500	1954-03-21	881	A
USGS	12061500	1954-03-22	854	A
USGS	12061500	1954-03-23	836	A
USGS	12061500	1954-03-24	818	A
USGS	12061500	1954-03-25	800	A
USGS	12061500	1954-03-26	818	A
USGS	12061500	1954-03-27	872	A
USGS	12061500	1954-03-28	818	A
USGS	12061500	1954-03-29	766	A
USGS	12061500	1954-03-30	732	A
USGS	12061500	1954-03-31	707	A
USGS	12061500	1954-04-01	691	A
USGS	12061500	1954-04-02	792	A
USGS	12061500	1954-04-03	1790	A
USGS	12061500	1954-04-04	2510	A
USGS	12061500	1954-04-05	2870	A
USGS	12061500	1954-04-06	2300	A
USGS	12061500	1954-04-07	1720	A
USGS	12061500	1954-04-08	1780	A
USGS	12061500	1954-04-09	1620	A
USGS	12061500	1954-04-10	1380	A
USGS	12061500	1954-04-11	1220	A
USGS	12061500	1954-04-12	1240	A
USGS	12061500	1954-04-13	1580	A
USGS	12061500	1954-04-14	1380	A
USGS	12061500	1954-04-15	1200	A
USGS	12061500	1954-04-16	1110	A
USGS	12061500	1954-04-17	1160	A
USGS	12061500	1954-04-18	1110	A
USGS	12061500	1954-04-19	1020	A
USGS	12061500	1954-04-20	944	A
USGS	12061500	1954-04-21	890	A
USGS	12061500	1954-04-22	863	A
USGS	12061500	1954-04-23	845	A
USGS	12061500	1954-04-24	818	A
USGS	12061500	1954-04-25	792	A
USGS	12061500	1954-04-26	774	A
USGS	12061500	1954-04-27	732	A
USGS	12061500	1954-04-28	691	A
USGS	12061500	1954-04-29	659	A
USGS	12061500	1954-04-30	635	A
USGS	12061500	1954-05-01	619	A
USGS	12061500	1954-05-02	603	A
USGS	12061500	1954-05-03	587	A
USGS	12061500	1954-05-04	579	A
USGS	12061500	1954-05-05	595	A
USGS	12061500	1954-05-06	603	A
USGS	12061500	1954-05-07	627	A
USGS	12061500	1954-05-08	740	A
USGS	12061500	1954-05-09	854	A
USGS	12061500	1954-05-10	818	A
USGS	12061500	1954-05-11	749	A
USGS	12061500	1954-05-12	715	A
USGS	12061500	1954-05-13	683	A
USGS	12061500	1954-05-14	651	A
USGS	12061500	1954-05-15	651	A
USGS	12061500	1954-05-16	715	A
USGS	12061500	1954-05-17	774	A
USGS	12061500	1954-05-18	818	A
USGS	12061500	1954-05-19	818	A
USGS	12061500	1954-05-20	766	A
USGS	12061500	1954-05-21	707	A
USGS	12061500	1954-05-22	659	A
USGS	12061500	1954-05-23	651	A
USGS	12061500	1954-05-24	675	A
USGS	12061500	1954-05-25	675	A
USGS	12061500	1954-05-26	651	A
USGS	12061500	1954-05-27	595	A
USGS	12061500	1954-05-28	571	A
USGS	12061500	1954-05-29	555	A
USGS	12061500	1954-05-30	555	A
USGS	12061500	1954-05-31	651	A
USGS	12061500	1954-06-01	667	A
USGS	12061500	1954-06-02	595	A
USGS	12061500	1954-06-03	579	A
USGS	12061500	1954-06-04	579	A
USGS	12061500	1954-06-05	555	A
USGS	12061500	1954-06-06	525	A
USGS	12061500	1954-06-07	518	A
USGS	12061500	1954-06-08	510	A
USGS	12061500	1954-06-09	502	A
USGS	12061500	1954-06-10	495	A
USGS	12061500	1954-06-11	488	A
USGS	12061500	1954-06-12	480	A
USGS	12061500	1954-06-13	473	A
USGS	12061500	1954-06-14	480	A
USGS	12061500	1954-06-15	627	A
USGS	12061500	1954-06-16	611	A
USGS	12061500	1954-06-17	563	A
USGS	12061500	1954-06-18	510	A
USGS	12061500	1954-06-19	548	A
USGS	12061500	1954-06-20	732	A
USGS	12061500	1954-06-21	683	A
USGS	12061500	1954-06-22	611	A
USGS	12061500	1954-06-23	563	A
USGS	12061500	1954-06-24	532	A
USGS	12061500	1954-06-25	510	A
USGS	12061500	1954-06-26	495	A
USGS	12061500	1954-06-27	488	A
USGS	12061500	1954-06-28	466	A
USGS	12061500	1954-06-29	445	A
USGS	12061500	1954-06-30	459	A
USGS	12061500	1954-07-01	495	A
USGS	12061500	1954-07-02	466	A
USGS	12061500	1954-07-03	431	A
USGS	12061500	1954-07-04	417	A
USGS	12061500	1954-07-05	404	A
USGS	12061500	1954-07-06	404	A
USGS	12061500	1954-07-07	438	A
USGS	12061500	1954-07-08	445	A
USGS	12061500	1954-07-09	424	A
USGS	12061500	1954-07-10	944	A
USGS	12061500	1954-07-11	1320	A
USGS	12061500	1954-07-12	792	A
USGS	12061500	1954-07-13	627	A
USGS	12061500	1954-07-14	563	A
USGS	12061500	1954-07-15	525	A
USGS	12061500	1954-07-16	495	A
USGS	12061500	1954-07-17	466	A
USGS	12061500	1954-07-18	438	A
USGS	12061500	1954-07-19	424	A
USGS	12061500	1954-07-20	398	A
USGS	12061500	1954-07-21	386	A
USGS	12061500	1954-07-22	368	A
USGS	12061500	1954-07-23	356	A
USGS	12061500	1954-07-24	344	A
USGS	12061500	1954-07-25	339	A
USGS	12061500	1954-07-26	328	A
USGS	12061500	1954-07-27	322	A
USGS	12061500	1954-07-28	312	A
USGS	12061500	1954-07-29	306	A
USGS	12061500	1954-07-30	300	A
USGS	12061500	1954-07-31	290	A
USGS	12061500	1954-08-01	290	A
USGS	12061500	1954-08-02	285	A
USGS	12061500	1954-08-03	290	A
USGS	12061500	1954-08-04	285	A
USGS	12061500	1954-08-05	275	A
USGS	12061500	1954-08-06	270	A
USGS	12061500	1954-08-07	265	A
USGS	12061500	1954-08-08	265	A
USGS	12061500	1954-08-09	260	A
USGS	12061500	1954-08-10	250	A
USGS	12061500	1954-08-11	250	A
USGS	12061500	1954-08-12	245	A
USGS	12061500	1954-08-13	245	A
USGS	12061500	1954-08-14	240	A
USGS	12061500	1954-08-15	236	A
USGS	12061500	1954-08-16	240	A
USGS	12061500	1954-08-17	240	A
USGS	12061500	1954-08-18	245	A
USGS	12061500	1954-08-19	270	A
USGS	12061500	1954-08-20	260	A
USGS	12061500	1954-08-21	250	A
USGS	12061500	1954-08-22	250	A
USGS	12061500	1954-08-23	255	A
USGS	12061500	1954-08-24	255	A
USGS	12061500	1954-08-25	255	A
USGS	12061500	1954-08-26	260	A
USGS	12061500	1954-08-27	270	A
USGS	12061500	1954-08-28	260	A
USGS	12061500	1954-08-29	255	A
USGS	12061500	1954-08-30	275	A
USGS	12061500	1954-08-31	306	A
USGS	12061500	1954-09-01	290	A
USGS	12061500	1954-09-02	270	A
USGS	12061500	1954-09-03	260	A
USGS	12061500	1954-09-04	250	A
USGS	12061500	1954-09-05	245	A
USGS	12061500	1954-09-06	245	A
USGS	12061500	1954-09-07	240	A
USGS	12061500	1954-09-08	236	A
USGS	12061500	1954-09-09	232	A
USGS	12061500	1954-09-10	227	A
USGS	12061500	1954-09-11	245	A
USGS	12061500	1954-09-12	275	A
USGS	12061500	1954-09-13	280	A
USGS	12061500	1954-09-14	260	A
USGS	12061500	1954-09-15	255	A
USGS	12061500	1954-09-16	250	A
USGS	12061500	1954-09-17	265	A
USGS	12061500	1954-09-18	300	A
USGS	12061500	1954-09-19	356	A
USGS	12061500	1954-09-20	356	A
USGS	12061500	1954-09-21	322	A
USGS	12061500	1954-09-22	290	A
USGS	12061500	1954-09-23	280	A
USGS	12061500	1954-09-24	270	A
USGS	12061500	1954-09-25	265	A
USGS	12061500	1954-09-26	250	A
USGS	12061500	1954-09-27	245	A
USGS	12061500	1954-09-28	245	A
USGS	12061500	1954-09-29	245	A
USGS	12061500	1954-09-30	236	A
USGS	12061500	1954-10-01	232	A
USGS	12061500	1954-10-02	227	A
USGS	12061500	1954-10-03	227	A
USGS	12061500	1954-10-04	222	A
USGS	12061500	1954-10-05	218	A
USGS	12061500	1954-10-06	218	A
USGS	12061500	1954-10-07	389	A
USGS	12061500	1954-10-08	2340	A
USGS	12061500	1954-10-09	1370	A
USGS	12061500	1954-10-10	1160	A
USGS	12061500	1954-10-11	2450	A
USGS	12061500	1954-10-12	1600	A
USGS	12061500	1954-10-13	1150	A
USGS	12061500	1954-10-14	890	A
USGS	12061500	1954-10-15	740	A
USGS	12061500	1954-10-16	659	A
USGS	12061500	1954-10-17	619	A
USGS	12061500	1954-10-18	571	A
USGS	12061500	1954-10-19	732	A
USGS	12061500	1954-10-20	1760	A
USGS	12061500	1954-10-21	2160	A
USGS	12061500	1954-10-22	1390	A
USGS	12061500	1954-10-23	1070	A
USGS	12061500	1954-10-24	881	A
USGS	12061500	1954-10-25	774	A
USGS	12061500	1954-10-26	691	A
USGS	12061500	1954-10-27	627	A
USGS	12061500	1954-10-28	571	A
USGS	12061500	1954-10-29	518	A
USGS	12061500	1954-10-30	480	A
USGS	12061500	1954-10-31	445	A
USGS	12061500	1954-11-01	424	A
USGS	12061500	1954-11-02	404	A
USGS	12061500	1954-11-03	386	A
USGS	12061500	1954-11-04	398	A
USGS	12061500	1954-11-05	1740	A
USGS	12061500	1954-11-06	1790	A
USGS	12061500	1954-11-07	1220	A
USGS	12061500	1954-11-08	1130	A
USGS	12061500	1954-11-09	1550	A
USGS	12061500	1954-11-10	1700	A
USGS	12061500	1954-11-11	1510	A
USGS	12061500	1954-11-12	1330	A
USGS	12061500	1954-11-13	1440	A
USGS	12061500	1954-11-14	5190	A
USGS	12061500	1954-11-15	5350	A
USGS	12061500	1954-11-16	5480	A
USGS	12061500	1954-11-17	6200	A
USGS	12061500	1954-11-18	16300	A
USGS	12061500	1954-11-19	16800	A
USGS	12061500	1954-11-20	9900	A
USGS	12061500	1954-11-21	6040	A
USGS	12061500	1954-11-22	3880	A
USGS	12061500	1954-11-23	2500	A
USGS	12061500	1954-11-24	1580	A
USGS	12061500	1954-11-25	2390	A
USGS	12061500	1954-11-26	3860	A
USGS	12061500	1954-11-27	3700	A
USGS	12061500	1954-11-28	2930	A
USGS	12061500	1954-11-29	2250	A
USGS	12061500	1954-11-30	1930	A
USGS	12061500	1954-12-01	1910	A
USGS	12061500	1954-12-02	1710	A
USGS	12061500	1954-12-03	1210	A
USGS	12061500	1954-12-04	971	A
USGS	12061500	1954-12-05	1610	A
USGS	12061500	1954-12-06	1940	A
USGS	12061500	1954-12-07	1640	A
USGS	12061500	1954-12-08	1400	A
USGS	12061500	1954-12-09	1350	A
USGS	12061500	1954-12-10	1260	A
USGS	12061500	1954-12-11	1130	A
USGS	12061500	1954-12-12	1760	A
USGS	12061500	1954-12-13	2310	A
USGS	12061500	1954-12-14	3050	A
USGS	12061500	1954-12-15	4040	A
USGS	12061500	1954-12-16	2440	A
USGS	12061500	1954-12-17	1830	A
USGS	12061500	1954-12-18	1530	A
USGS	12061500	1954-12-19	1350	A
USGS	12061500	1954-12-20	1220	A
USGS	12061500	1954-12-21	1250	A
USGS	12061500	1954-12-22	1260	A
USGS	12061500	1954-12-23	1250	A
USGS	12061500	1954-12-24	1970	A
USGS	12061500	1954-12-25	1760	A
USGS	12061500	1954-12-26	1420	A
USGS	12061500	1954-12-27	1220	A
USGS	12061500	1954-12-28	1200	A
USGS	12061500	1954-12-29	1290	A
USGS	12061500	1954-12-30	2320	A
USGS	12061500	1954-12-31	3780	A
USGS	12061500	1955-01-01	2740	A
USGS	12061500	1955-01-02	2030	A
USGS	12061500	1955-01-03	1630	A
USGS	12061500	1955-01-04	1440	A
USGS	12061500	1955-01-05	1230	A
USGS	12061500	1955-01-06	1090	A
USGS	12061500	1955-01-07	1000	A
USGS	12061500	1955-01-08	990	A
USGS	12061500	1955-01-09	980	A
USGS	12061500	1955-01-10	914	A
USGS	12061500	1955-01-11	859	A
USGS	12061500	1955-01-12	814	A
USGS	12061500	1955-01-13	952	A
USGS	12061500	1955-01-14	933	A
USGS	12061500	1955-01-15	942	A
USGS	12061500	1955-01-16	1000	A
USGS	12061500	1955-01-17	1080	A
USGS	12061500	1955-01-18	1090	A
USGS	12061500	1955-01-19	971	A
USGS	12061500	1955-01-20	886	A
USGS	12061500	1955-01-21	805	A
USGS	12061500	1955-01-22	771	A
USGS	12061500	1955-01-23	1050	A
USGS	12061500	1955-01-24	1500	A
USGS	12061500	1955-01-25	1880	A
USGS	12061500	1955-01-26	1500	A
USGS	12061500	1955-01-27	1290	A
USGS	12061500	1955-01-28	1140	A
USGS	12061500	1955-01-29	1060	A
USGS	12061500	1955-01-30	1010	A
USGS	12061500	1955-01-31	1320	A
USGS	12061500	1955-02-01	1660	A
USGS	12061500	1955-02-02	1330	A
USGS	12061500	1955-02-03	1140	A
USGS	12061500	1955-02-04	1090	A
USGS	12061500	1955-02-05	1030	A
USGS	12061500	1955-02-06	1260	A
USGS	12061500	1955-02-07	5080	A
USGS	12061500	1955-02-08	7640	A
USGS	12061500	1955-02-09	3180	A
USGS	12061500	1955-02-10	2070	A
USGS	12061500	1955-02-11	1640	A
USGS	12061500	1955-02-12	1440	A
USGS	12061500	1955-02-13	1350	A
USGS	12061500	1955-02-14	1240	A
USGS	12061500	1955-02-15	1160	A
USGS	12061500	1955-02-16	1070	A
USGS	12061500	1955-02-17	980	A
USGS	12061500	1955-02-18	895	A
USGS	12061500	1955-02-19	832	A
USGS	12061500	1955-02-20	780	A
USGS	12061500	1955-02-21	746	A
USGS	12061500	1955-02-22	712	A
USGS	12061500	1955-02-23	680	A
USGS	12061500	1955-02-24	728	A
USGS	12061500	1955-02-25	664	A
USGS	12061500	1955-02-26	640	A
USGS	12061500	1955-02-27	610	A
USGS	12061500	1955-02-28	672	A
USGS	12061500	1955-03-01	672	A
USGS	12061500	1955-03-02	632	A
USGS	12061500	1955-03-03	602	A
USGS	12061500	1955-03-04	558	A
USGS	12061500	1955-03-05	537	A
USGS	12061500	1955-03-06	523	A
USGS	12061500	1955-03-07	509	A
USGS	12061500	1955-03-08	502	A
USGS	12061500	1955-03-09	502	A
USGS	12061500	1955-03-10	618	A
USGS	12061500	1955-03-11	712	A
USGS	12061500	1955-03-12	796	A
USGS	12061500	1955-03-13	780	A
USGS	12061500	1955-03-14	712	A
USGS	12061500	1955-03-15	656	A
USGS	12061500	1955-03-16	618	A
USGS	12061500	1955-03-17	588	A
USGS	12061500	1955-03-18	565	A
USGS	12061500	1955-03-19	544	A
USGS	12061500	1955-03-20	523	A
USGS	12061500	1955-03-21	602	A
USGS	12061500	1955-03-22	1150	A
USGS	12061500	1955-03-23	1040	A
USGS	12061500	1955-03-24	886	A
USGS	12061500	1955-03-25	805	A
USGS	12061500	1955-03-26	746	A
USGS	12061500	1955-03-27	720	A
USGS	12061500	1955-03-28	832	A
USGS	12061500	1955-03-29	1990	A
USGS	12061500	1955-03-30	1860	A
USGS	12061500	1955-03-31	2500	A
USGS	12061500	1955-04-01	3730	A
USGS	12061500	1955-04-02	2310	A
USGS	12061500	1955-04-03	1710	A
USGS	12061500	1955-04-04	1390	A
USGS	12061500	1955-04-05	1210	A
USGS	12061500	1955-04-06	1160	A
USGS	12061500	1955-04-07	1310	A
USGS	12061500	1955-04-08	1420	A
USGS	12061500	1955-04-09	3190	A
USGS	12061500	1955-04-10	2600	A
USGS	12061500	1955-04-11	1860	A
USGS	12061500	1955-04-12	2190	A
USGS	12061500	1955-04-13	2310	A
USGS	12061500	1955-04-14	1820	A
USGS	12061500	1955-04-15	1580	A
USGS	12061500	1955-04-16	1520	A
USGS	12061500	1955-04-17	1410	A
USGS	12061500	1955-04-18	1310	A
USGS	12061500	1955-04-19	1240	A
USGS	12061500	1955-04-20	1170	A
USGS	12061500	1955-04-21	1090	A
USGS	12061500	1955-04-22	1040	A
USGS	12061500	1955-04-23	1090	A
USGS	12061500	1955-04-24	1020	A
USGS	12061500	1955-04-25	952	A
USGS	12061500	1955-04-26	886	A
USGS	12061500	1955-04-27	823	A
USGS	12061500	1955-04-28	788	A
USGS	12061500	1955-04-29	746	A
USGS	12061500	1955-04-30	728	A
USGS	12061500	1955-05-01	728	A
USGS	12061500	1955-05-02	737	A
USGS	12061500	1955-05-03	737	A
USGS	12061500	1955-05-04	737	A
USGS	12061500	1955-05-05	780	A
USGS	12061500	1955-05-06	823	A
USGS	12061500	1955-05-07	832	A
USGS	12061500	1955-05-08	850	A
USGS	12061500	1955-05-09	796	A
USGS	12061500	1955-05-10	788	A
USGS	12061500	1955-05-11	933	A
USGS	12061500	1955-05-12	1240	A
USGS	12061500	1955-05-13	1000	A
USGS	12061500	1955-05-14	841	A
USGS	12061500	1955-05-15	780	A
USGS	12061500	1955-05-16	788	A
USGS	12061500	1955-05-17	832	A
USGS	12061500	1955-05-18	895	A
USGS	12061500	1955-05-19	1060	A
USGS	12061500	1955-05-20	1100	A
USGS	12061500	1955-05-21	924	A
USGS	12061500	1955-05-22	832	A
USGS	12061500	1955-05-23	737	A
USGS	12061500	1955-05-24	696	A
USGS	12061500	1955-05-25	688	A
USGS	12061500	1955-05-26	680	A
USGS	12061500	1955-05-27	672	A
USGS	12061500	1955-05-28	640	A
USGS	12061500	1955-05-29	648	A
USGS	12061500	1955-05-30	728	A
USGS	12061500	1955-05-31	664	A
USGS	12061500	1955-06-01	610	A
USGS	12061500	1955-06-02	572	A
USGS	12061500	1955-06-03	602	A
USGS	12061500	1955-06-04	625	A
USGS	12061500	1955-06-05	696	A
USGS	12061500	1955-06-06	688	A
USGS	12061500	1955-06-07	712	A
USGS	12061500	1955-06-08	805	A
USGS	12061500	1955-06-09	914	A
USGS	12061500	1955-06-10	952	A
USGS	12061500	1955-06-11	933	A
USGS	12061500	1955-06-12	850	A
USGS	12061500	1955-06-13	762	A
USGS	12061500	1955-06-14	672	A
USGS	12061500	1955-06-15	602	A
USGS	12061500	1955-06-16	551	A
USGS	12061500	1955-06-17	516	A
USGS	12061500	1955-06-18	495	A
USGS	12061500	1955-06-19	495	A
USGS	12061500	1955-06-20	488	A
USGS	12061500	1955-06-21	509	A
USGS	12061500	1955-06-22	551	A
USGS	12061500	1955-06-23	558	A
USGS	12061500	1955-06-24	530	A
USGS	12061500	1955-06-25	482	A
USGS	12061500	1955-06-26	468	A
USGS	12061500	1955-06-27	468	A
